study_id,study_role,analysis_id,analysis_summary,source_metabolite_id,analysis_feature_id,source_reported_name,refmet_name,refmet_id,super_class,main_class,sub_class,mapping_status,mapping_confidence,mapping_evidence,isotope_internal_standard_row,standard_detection_evidence,row_decision
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875795,ST003348|AN005484|ME875795,3beta-Hydroxy-5-cholestenoic acid,Cholestenoic acid,RM0002423,Sterol Lipids,Bile acids,C27 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875664,ST003348|AN005484|ME875664,4-Hydroxychlorothalonil,4-Hydroxychlorothalonil,RM0002547,Benzenoids,Benzenes,Other benzenes,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875582,ST003348|AN005484|ME875582,4-Hydroxyproline,cis-4-Hydroxyproline,RM0021808,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875640,ST003348|AN005484|ME875640,4-Methylcatechol 1-sulfate,4-Methylcatechol 1-sulfate,RM0186595,Benzenoids,Phenols,Catechols,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875639,ST003348|AN005484|ME875639,4-Methylcatechol 2-sulfate,4-Methylcatechol 2-sulfate,RM0186642,Benzenoids,Phenols,Catechols,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875632,ST003348|AN005484|ME875632,4-Vinylphenol sulfate,4-Hydroxystyrene,RM0161661,Benzenoids,Benzenes,Styrenes,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875667,ST003348|AN005484|ME875667,"5,6-Dihydrouridine","5,6-Dihydrouridine",RM0135958,Nucleic acids,Pyrimidines,Pyrimidine ribonucleosides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875751,ST003348|AN005484|ME875751,5-HETE,5-HETE,RM0158210,Fatty Acyls,Eicosanoids,HETE,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875695,ST003348|AN005484|ME875695,5-Hydroxyhexadecanoic acid,5-Hydroxyhexadecanoic acid,RM0227015,Fatty Acyls,Fatty acids,Hydroxy FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875677,ST003348|AN005484|ME875677,5-Methyluridine,Ribothymidine,RM0138932,Nucleic acids,Pyrimidines,Pyrimidine ribonucleosides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875655,ST003348|AN005484|ME875655,"5alpha-Pregnan-3beta,20alpha-diol disulfate","5alpha-Pregnan-3beta,20alpha-diol disulfate",RM0125928,Sterol Lipids,Steroids,C21 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875796,ST003348|AN005484|ME875796,5beta-Pregnanediol sulfate,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875588,ST003348|AN005484|ME875588,6-Oxopiperidine-2-carboxylic acid,6-oxopiperidine-2-carboxylic acid,,Unclassified,Unclassified,Unclassified,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875798,ST003348|AN005484|ME875798,7alpha-Hydroxy-3-oxo-4-cholestenoate,7alpha-Hydroxy-3-oxo-4-cholestenoic acid,RM0200541,Sterol Lipids,Bile acids,C27 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875825,ST003348|AN005484|ME875825,7alpha-Hydroxy-3-oxo-4-cholestenoate isomer,7alpha-Hydroxy-3-oxo-4-cholestenoic acid,RM0200541,Sterol Lipids,Bile acids,C27 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875745,ST003348|AN005484|ME875745,"9,10-DHOME","9,10-DiHOME",RM0074128,Fatty Acyls,Octadecanoids,DiHOME,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875606,ST003348|AN005484|ME875606,9-Decenoic acid(FFA(10:1n1),Caproleic acid,RM0153614,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875718,ST003348|AN005484|ME875718,9-HODE,9-HODE,RM0150605,Fatty Acyls,Octadecanoids,HODE,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875600,ST003348|AN005484|ME875600,Acesulfame,Acesulfame,RM0115769,Organic acids,Organic sulfuric acids,Organic sulfuric acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875575,ST003348|AN005484|ME875575,Acetylglycine,N-Acetylglycine,RM0135964,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875594,ST003348|AN005484|ME875594,Allantoin,Allantoin,RM0118303,Organoheterocyclic compounds,Cyclic ureas,Ureides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875701,ST003348|AN005484|ME875701,Alpha-Linolenic acid(FFA(18:3n3),alpha-Linolenic acid,RM0152834,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875597,ST003348|AN005484|ME875597,Aminoadipic acid,Aminoadipic acid,RM0049220,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875697,ST003348|AN005484|ME875697,Androstenediol disulfate (1),Androstenediol disulfate,RM0123696,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875700,ST003348|AN005484|ME875700,Androstenediol disulfate (2),Androstenediol disulfate,RM0123696,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875811,ST003348|AN005484|ME875811,Androsterone O-glucuronide,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875772,ST003348|AN005484|ME875772,Androsterone sulfate (1),5alpha-Androstane-3alpha-ol-17-one sulfate,RM0125907,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875773,ST003348|AN005484|ME875773,Androsterone sulfate (2),5alpha-Androstane-3alpha-ol-17-one sulfate,RM0125907,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875782,ST003348|AN005484|ME875782,Androsterone sulfate (3),5alpha-Androstane-3alpha-ol-17-one sulfate,RM0125907,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875783,ST003348|AN005484|ME875783,Androsterone sulfate (4),5alpha-Androstane-3alpha-ol-17-one sulfate,RM0125907,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875784,ST003348|AN005484|ME875784,Androsterone sulfate (5),5alpha-Androstane-3alpha-ol-17-one sulfate,RM0125907,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875738,ST003348|AN005484|ME875738,Arachidic acid(FFA(20:0),Arachidic acid,RM0137828,Fatty Acyls,Fatty acids,Saturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875728,ST003348|AN005484|ME875728,Arachidonic acid(FFA(20:4),Arachidonic acid,RM0153612,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875614,ST003348|AN005484|ME875614,Ascorbic acid,Vitamin C,RM0118068,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875674,ST003348|AN005484|ME875674,Ascorbic acid-2-sulfate,Ascorbic acid 2-sulfate,RM0188049,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875618,ST003348|AN005484|ME875618,Aspirin,Aspirin,RM0136129,Benzenoids,Benzoic acids,Hydroxybenzoic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875622,ST003348|AN005484|ME875622,Azelaic acid(FFA(9:0-DC),Azelaic acid,RM0153048,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875759,ST003348|AN005484|ME875759,Behenic acid(FFA(22:0),Behenic acid,RM0153577,Fatty Acyls,Fatty acids,Saturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875653,ST003348|AN005484|ME875653,Benzeneacetamide-4-O-sulphate,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875837,ST003348|AN005484|ME875837,Bromide,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875706,ST003348|AN005484|ME875706,Bromo-tryptophan,Bromotryptophan,RM0004023,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875669,ST003348|AN005484|ME875669,C-Mannosyl Alanine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875715,ST003348|AN005484|ME875715,C-Mannosyl Asparagine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875733,ST003348|AN005484|ME875733,C-Mannosyl Glutamine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875654,ST003348|AN005484|ME875654,C-Mannosyl Glycine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875713,ST003348|AN005484|ME875713,C-Mannosyl Leucine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875686,ST003348|AN005484|ME875686,C-Mannosyl Serine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875705,ST003348|AN005484|ME875705,C-Mannosyl Threonine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875702,ST003348|AN005484|ME875702,C-Mannosyl Valine,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875786,ST003348|AN005484|ME875786,CDCA-D4,Chenodeoxycholic acid,RM0135803,Sterol Lipids,Bile acids,C24 bile acids,excluded_isotope_labeled_or_internal_standard,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,True,Explicit stable-isotope suffix in source-reported name,Exclude row from biological analyses
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875636,ST003348|AN005484|ME875636,Capryloylglycine,NA-Gly 8:0,RM0154276,Fatty Acyls,Fatty amides,N-acyl amines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875780,ST003348|AN005484|ME875780,Chenodeoxycholic acid,Chenodeoxycholic acid,RM0135803,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875805,ST003348|AN005484|ME875805,Chenodeoxycholic acid glycine conjugate,Glycochenodeoxycholic acid,RM0135850,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875753,ST003348|AN005484|ME875753,Chloramphenicol-D5,Chloramphenicol,RM0136445,Benzenoids,Benzenes,Nitrobenzenes,excluded_isotope_labeled_or_internal_standard,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,True,Explicit stable-isotope suffix in source-reported name,Exclude row from biological analyses
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875812,ST003348|AN005484|ME875812,Cholesterol sulfate,Cholesterol sulfate,RM0135845,Sterol Lipids,Sterols,Cholesterols,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875625,ST003348|AN005484|ME875625,Citric acid,Citric acid,RM0135884,Organic acids,TCA acids,TCA acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875762,ST003348|AN005484|ME875762,Corticosterone,Corticosterone,RM0126032,Sterol Lipids,Steroids,C21 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875650,ST003348|AN005484|ME875650,Cys-Cys,Cys-Cys,RM0039091,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875634,ST003348|AN005484|ME875634,Cysteine-S-sulfate,Cysteine-S-sulfate,RM0041317,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875671,ST003348|AN005484|ME875671,Daidzein,Daidzein,RM0040198,Polyketides,Flavonoids,Isoflavones,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875767,ST003348|AN005484|ME875767,Dehydroepiandrosterone sulfate,Dehydroepiandrosterone sulfate,RM0028118,Sterol Lipids,Steroids,C19 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875781,ST003348|AN005484|ME875781,Deoxycholic acid,Deoxycholic acid,RM0126048,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875806,ST003348|AN005484|ME875806,Deoxycholic acid glycine conjugate,Glycodeoxycholic acid,RM0125880,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875787,ST003348|AN005484|ME875787,Deoxycholic acid isomer 1,Deoxycholic acid,RM0126048,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875788,ST003348|AN005484|ME875788,Deoxycholic acid isomer 2,Deoxycholic acid,RM0126048,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875789,ST003348|AN005484|ME875789,Deoxycholic acid isomer 3,Deoxycholic acid,RM0126048,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875603,ST003348|AN005484|ME875603,Desaminotyrosine,Desaminotyrosine,RM0050309,Organic acids,Phenylpropanoids,Cinnamic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875763,ST003348|AN005484|ME875763,Dihydronaringenin-O-sulphate,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875757,ST003348|AN005484|ME875757,Docosadienoate(FFA(22:2),,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875754,ST003348|AN005484|ME875754,Docosahexaenoic acid(FFA(22:6),Docosahexaenoic acid,RM0137845,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
